source_id,country,chip_id,is_eog_flare,status,chip_file,crs,clear_fraction,center_clear_fraction,worldcover_valid_fraction,scene_id,scene_datetime,requested_lon,requested_lat,reused_from,error
India_318490,India,7d04565063aae98ec07e,1,ok,7d04565063aae98ec07e.npz,EPSG:32643,0.9983,1.0,1.0,S2A_T43QBG_20241112T054053_L2A,2024-11-12T05:52:27.070000Z,72.4071475,23.543723,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_19065,India,cd64265658405d06918f,0,ok,cd64265658405d06918f.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43QEF_20240203T053030_L2A,2024-02-03T05:42:33.026000Z,75.14675,22.61011,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_981915,India,28a7201756f1198b0c18,0,ok,28a7201756f1198b0c18.npz,EPSG:32643,0.999,1.0,1.0,S2B_T43RCN_20230308T054253_L2A,2023-03-08T05:51:01.873000Z,73.71861,29.19874,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_465737,India,ffab8556599e85b6c27b,1,ok,ffab8556599e85b6c27b.npz,EPSG:32646,1.0,1.0,1.0,S2A_T46RGR_20230108T042807_L2A,2023-01-08T04:30:45.623000Z,95.394125,27.301705,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_816401,India,050ebbe3fb25f1d2acc0,0,ok,050ebbe3fb25f1d2acc0.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43RGN_20230608T053650_L2A,2023-06-08T05:40:52.556000Z,77.91259666666667,29.20089333333333,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_731680,India,762e68e520e6daae28cc,0,ok,762e68e520e6daae28cc.npz,EPSG:32644,0.9974,1.0,1.0,S2B_T44RQQ_20240229T051052_L2A,2024-02-29T05:11:23.429000Z,83.31351,26.449645,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_936021,India,eea70e009829a8a83c7a,1,ok,eea70e009829a8a83c7a.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43REN_20221208T054220_L2A,2022-12-08T05:50:47.292000Z,75.43927,29.01114,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_495834,India,63556e5137b3be3fd436,0,ok,63556e5137b3be3fd436.npz,EPSG:32646,0.9994,1.0,1.0,S2B_T46RFP_20240308T042959_L2A,2024-03-08T04:31:13.952000Z,94.60802,25.47307,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_14397,India,26c22d6c880db61d0471,0,ok,26c22d6c880db61d0471.npz,EPSG:32646,1.0,1.0,1.0,S2B_T46REN_20240308T042959_L2A,2024-03-08T04:31:31.806000Z,93.655662,25.107826,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_915623,India,f63518c42d1b5b16f9b5,1,ok,f63518c42d1b5b16f9b5.npz,EPSG:32646,1.0,1.0,1.0,S2B_T46REP_20230103T042448_L2A,2023-01-03T04:31:21.365000Z,93.89175,26.05667,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_170994,India,69463ca7fdf0357d643f,0,ok,69463ca7fdf0357d643f.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43REN_20221208T054220_L2A,2022-12-08T05:50:47.292000Z,75.11556,29.637115,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_341904,India,1c50699ec9006567d47c,0,ok,1c50699ec9006567d47c.npz,EPSG:32646,0.98195,1.0,1.0,S2B_T46QDK_20220319T042930_L2A,2022-03-19T04:32:22.408000Z,92.83778,22.24804,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_304403,India,0593e52b6dd699ee7bd4,1,ok,0593e52b6dd699ee7bd4.npz,EPSG:32646,1.0,1.0,1.0,S2B_T46RCP_20240210T043557_L2A,2024-02-10T04:41:25.819000Z,91.8076146875,26.1888359375,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_853433,India,6c1d623f135aa4f13f88,0,ok,6c1d623f135aa4f13f88.npz,EPSG:32644,0.99375,1.0,1.0,S2A_T44QLE_20240328T051856_L2A,2024-03-28T05:23:59.363000Z,79.74021666666665,17.42641,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_338971,India,b1e03a9e56581d034701,0,ok,b1e03a9e56581d034701.npz,EPSG:32644,0.99345,1.0,1.0,S2A_T44QPE_20230110T050156_L2A,2023-01-10T05:13:52.051000Z,82.57089,17.787771666666668,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_984986,India,52ab73ec236fb0fa4ae0,1,ok,52ab73ec236fb0fa4ae0.npz,EPSG:32646,1.0,1.0,1.0,S2A_T46RGR_20230108T042807_L2A,2023-01-08T04:30:45.623000Z,95.34540142857144,27.221815,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_764509,India,8c6306b7eb931af09608,0,ok,8c6306b7eb931af09608.npz,EPSG:32643,0.8152,1.0,1.0,S2B_T43SES_20221218T054234_L2A,2022-12-18T05:49:52.016000Z,75.15576,33.18829,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_434499,India,d3294d950da7d0db4ea5,0,ok,d3294d950da7d0db4ea5.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44RLT_20231122T052116_L2A,2023-11-22T05:30:42.715000Z,79.21384,28.94629,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_326084,India,13acd68901b0614115c6,1,ok,13acd68901b0614115c6.npz,EPSG:32646,1.0,1.0,1.0,S2A_T46RFQ_20231114T042757_L2A,2023-11-14T04:31:04.038000Z,94.04793833333333,26.293948333333333,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_931742,India,2988f691047d1f21c18b,0,ok,2988f691047d1f21c18b.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44QKH_20240205T053130_L2A,2024-02-05T05:33:12.806000Z,78.70909,19.98614,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_794487,India,59f61c1e34457d16f3b1,0,ok,59f61c1e34457d16f3b1.npz,EPSG:32644,0.9999,1.0,1.0,S2B_T44QQM_20230306T050332_L2A,2023-03-06T05:12:11.907000Z,83.83027,23.93949,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_334738,India,f3c20d874281d7079b35,1,ok,f3c20d874281d7079b35.npz,EPSG:32643,0.990825,1.0,1.0,S2B_T42QZK_20241028T055122_L2A,2024-10-28T05:52:59.303000Z,72.68135333333333,21.90824388888889,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_234448,India,1c5f3ef536e785dd3310,0,ok,1c5f3ef536e785dd3310.npz,EPSG:32643,0.9988,1.0,1.0,S2A_T43RGN_20230608T053650_L2A,2023-06-08T05:40:52.556000Z,77.5712,29.6355,/kaggle/input/notebooks/aaryanadutta/nb13-200-sih/nb13_india_transfer,
India_275683,India,23a52478a592cf6a90db,0,ok,23a52478a592cf6a90db.npz,EPSG:32646,1.0,1.0,1.0,S2B_T45RYK_20240311T044033_L2A,2024-03-11T04:41:16.172000Z,90.087,26.6289,,
India_558271,India,f2d1075a08bf95214b46,1,ok,f2d1075a08bf95214b46.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43QBG_20241112T054053_L2A,2024-11-12T05:52:27.070000Z,72.47504,23.44883,,
India_869830,India,0c9d87b7c1d239c22f27,0,ok,0c9d87b7c1d239c22f27.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43PEP_20230312T052443_L2A,2023-03-12T05:35:40.411000Z,75.8000975,11.950985,,
India_507188,India,bf2fb420c9102536bd13,0,ok,bf2fb420c9102536bd13.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QCV_20240309T054156_L2A,2024-03-09T05:44:05.780000Z,73.55238,17.76,,
India_453629,India,0ce4104e8893e5b82d9f,1,ok,0ce4104e8893e5b82d9f.npz,EPSG:32645,0.96305,1.0,1.0,S2B_T45QVC_20230228T044920_L2A,2023-02-28T04:53:05.776000Z,86.61829499999999,20.30628,,
India_537434,India,d570b43b5cbc190e4599,0,ok,d570b43b5cbc190e4599.npz,EPSG:32644,0.9994,1.0,1.0,S2A_T44QLE_20240328T051856_L2A,2024-03-28T05:23:59.363000Z,79.9482,17.42107,,
India_24955,India,27f1dd4a05123bb6ca7d,0,ok,27f1dd4a05123bb6ca7d.npz,EPSG:32643,0.89815,0.8312,1.0,S2B_T43QGE_20241101T052722_L2A,2024-11-01T05:32:49.092000Z,77.366716,22.392986,,
India_932445,India,26414003fed759cdde38,1,ok,26414003fed759cdde38.npz,EPSG:32643,0.98745,0.9936,1.0,S2B_T42QZK_20241028T055122_L2A,2024-10-28T05:52:59.303000Z,72.81026,22.09689,,
India_449096,India,370706c5fe90bee00055,0,ok,370706c5fe90bee00055.npz,EPSG:32646,0.97785,1.0,1.0,S2A_T46RFR_20240522T042209_L2A,2024-05-22T04:30:50.273000Z,94.24046,27.3936,,
India_957698,India,1eb87c6f6fb8e92faf7a,0,ok,1eb87c6f6fb8e92faf7a.npz,EPSG:32645,0.9978,1.0,1.0,S2B_T45RVH_20230303T050149_L2A,2023-03-03T05:01:55.509000Z,86.84781,24.45384,,
India_987289,India,98d2897114e93d5522a0,1,ok,98d2897114e93d5522a0.npz,EPSG:32644,0.9498,1.0,1.0,S2B_T44QND_20230306T051219_L2A,2023-03-06T05:14:14.542000Z,81.66907,16.66684,,
India_181547,India,a709a4373fdb17ca1ebb,0,ok,a709a4373fdb17ca1ebb.npz,EPSG:32644,0.9936,1.0,1.0,S2B_T44RPP_20240229T051052_L2A,2024-02-29T05:11:40.942000Z,82.872765,25.914859999999997,,
India_15357,India,6088aaf794b24d628f8d,0,ok,6088aaf794b24d628f8d.npz,EPSG:32646,0.9868,0.9872,1.0,S2B_T46RDP_20240210T043557_L2A,2024-02-10T04:41:21.859000Z,92.3731,26.025435,,
India_953973,India,31eaaa4f38da3f78487b,1,ok,31eaaa4f38da3f78487b.npz,EPSG:32643,1.0,1.0,1.0,S2B_T42QZJ_20221218T054234_L2A,2022-12-18T05:53:08.056000Z,72.73232,21.48033,,
India_524488,India,1927b13bf5e902f74408,0,ok,1927b13bf5e902f74408.npz,EPSG:32643,0.999925,1.0,1.0,S2B_T43RFJ_20230203T053321_L2A,2023-02-03T05:41:47.115000Z,76.036,25.31344,,
India_467966,India,0b051f4db1113458fcc0,0,ok,0b051f4db1113458fcc0.npz,EPSG:32644,0.99995,1.0,1.0,S2B_T44QPJ_20230125T051013_L2A,2023-01-25T05:12:53.634000Z,82.07107333333333,21.258893333333333,,
India_142386,India,b1c3777b6f3270e87852,0,ok,b1c3777b6f3270e87852.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43QCE_20230228T053351_L2A,2023-02-28T05:42:55.875000Z,73.990668,22.212837999999998,,
India_254565,India,e60fa1feffdd8c81b10c,0,ok,e60fa1feffdd8c81b10c.npz,EPSG:32645,1.0,1.0,1.0,S2A_T45QTE_20241227T045528_L2A,2024-12-27T05:02:39.374000Z,84.75166833333334,22.132785,,
India_320254,India,29fa4b7625aac587829c,0,ok,29fa4b7625aac587829c.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QCU_20230305T053523_L2A,2023-03-05T05:44:27.952000Z,73.99753,16.79718,,
India_175902,India,1ea9b3a6153ceaa17edd,0,ok,1ea9b3a6153ceaa17edd.npz,EPSG:32643,0.9944,1.0,1.0,S2A_T43RFN_20241010T053314_L2A,2024-10-10T05:40:49.211000Z,76.65929,29.37851,,
India_518845,India,a2c67563712cf83ce217,0,ok,a2c67563712cf83ce217.npz,EPSG:32644,0.9996,1.0,1.0,S2B_T44QLJ_20240113T051714_L2A,2024-01-13T05:22:59.336000Z,79.97729,21.31285,,
India_367749,India,ea3da48c5a8cdaa99207,0,ok,ea3da48c5a8cdaa99207.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44QPM_20240125T050059_L2A,2024-01-25T05:12:05.927000Z,82.494295,23.741142500000002,,
India_809021,India,4abf52d0510e1fca1a8a,0,ok,4abf52d0510e1fca1a8a.npz,EPSG:32643,0.9998,1.0,1.0,S2B_T43QGG_20230312T052443_L2A,2023-03-12T05:32:24.813000Z,77.4201,23.43922,,
India_342166,India,5a5a62fecaca34e356a0,0,ok,5a5a62fecaca34e356a0.npz,EPSG:32646,0.9836,1.0,1.0,S2B_T46RCP_20240210T043557_L2A,2024-02-10T04:41:25.819000Z,91.70047500000001,25.585884999999998,,
India_252982,India,c11d4dc472bbfb1970a5,0,ok,c11d4dc472bbfb1970a5.npz,EPSG:32644,0.9716,0.9352,1.0,S2B_T44RQN_20240229T051052_L2A,2024-02-29T05:11:52.557000Z,83.3443,24.8799,,
India_164952,India,a8a2428b8f804cc55f85,0,ok,a8a2428b8f804cc55f85.npz,EPSG:32644,0.9968,0.9984,1.0,S2B_T44RMR_20231008T052542_L2A,2023-10-08T05:31:12.458000Z,80.27108,27.44584,,
India_663349,India,ceb02bfbeba80dba71c6,0,ok,ceb02bfbeba80dba71c6.npz,EPSG:32644,0.84495,0.9744,1.0,S2B_T44RLU_20240309T053132_L2A,2024-03-09T05:40:18.809000Z,78.93008,30.18223,,
India_674342,India,5a589f6d8ae985a17937,0,ok,5a589f6d8ae985a17937.npz,EPSG:32645,0.97465,1.0,1.0,S2B_T45QVE_20230221T050037_L2A,2023-02-21T05:02:30.651000Z,86.2106,22.409823333333335,,
India_242612,India,3625b736cd086b1689b9,0,ok,3625b736cd086b1689b9.npz,EPSG:32646,1.0,1.0,1.0,S2A_T46RFQ_20231114T042757_L2A,2023-11-14T04:31:04.038000Z,94.5544,26.4543,,
India_73660,India,615c963e7074c77434b2,0,ok,615c963e7074c77434b2.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44QME_20240227T052054_L2A,2024-02-27T05:23:54.823000Z,80.17470666666667,17.80524,,
India_188037,India,3f0bc17d80876598c8b1,0,ok,3f0bc17d80876598c8b1.npz,EPSG:32643,0.999,0.9992,1.0,S2B_T43QCU_20230305T053523_L2A,2023-03-05T05:44:27.952000Z,73.76418333333334,16.70096,,
India_247971,India,2ac316d50e29593867f7,0,ok,2ac316d50e29593867f7.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QGF_20230111T052604_L2A,2023-01-11T05:32:31.049000Z,77.46264333333333,22.78918333333333,,
India_985250,India,7642eb4717d47aea24d4,0,ok,7642eb4717d47aea24d4.npz,EPSG:32644,0.9999,1.0,1.0,S2B_T44QKF_20230528T051854_L2A,2023-05-28T05:23:52.474000Z,78.84026,18.29421,,
India_894584,India,a99d2fc509572e1b5422,0,ok,a99d2fc509572e1b5422.npz,EPSG:32645,1.0,1.0,1.0,S2B_T45QUF_20240327T045157_L2A,2024-03-27T05:02:19.028000Z,85.25566,23.21975,,
India_148461,India,16759a8909a89be022e5,0,ok,16759a8909a89be022e5.npz,EPSG:32643,0.9845,0.8752,1.0,S2A_T43QEE_20240203T053030_L2A,2024-02-03T05:42:47.531000Z,75.81412,22.43152,,
India_957609,India,277aa458a3c27bfeae40,0,ok,277aa458a3c27bfeae40.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44QMH_20230113T052231_L2A,2023-01-13T05:23:09.747000Z,80.65713,20.00464,,
India_907339,India,92a8596407153952f800,0,ok,92a8596407153952f800.npz,EPSG:32642,1.0,1.0,1.0,S2B_T42QVL_20230103T060237_L2A,2023-01-03T06:12:46.186000Z,68.63144,23.355836666666665,,
India_686005,India,b8f18acd91424ec1fb0b,0,ok,b8f18acd91424ec1fb0b.npz,EPSG:32643,0.9993,1.0,1.0,S2B_T43PHR_20230128T052242_L2A,2023-01-28T05:24:59.906000Z,77.93461,13.98358,,
India_605474,India,fccd9ea3de8b328bb883,0,ok,fccd9ea3de8b328bb883.npz,EPSG:32643,0.99825,1.0,1.0,S2B_T43QFD_20241114T053733_L2A,2024-11-14T05:42:58.547000Z,76.38034,21.07866,,
India_924635,India,60e383b1cb71d692f72c,0,ok,60e383b1cb71d692f72c.npz,EPSG:32643,0.9978,0.9792,1.0,S2A_T43QFU_20230307T052919_L2A,2023-03-07T05:34:16.152000Z,76.39563,16.2925,,
India_184828,India,3e93663ef49701d0eced,0,ok,3e93663ef49701d0eced.npz,EPSG:32644,0.9703,0.956,1.0,S2B_T44QPK_20240229T051052_L2A,2024-02-29T05:12:39.384000Z,82.1387,21.9463,,
India_843160,India,04471ae0c3affa52241a,0,ok,04471ae0c3affa52241a.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QDF_20231230T053232_L2A,2023-12-30T05:42:41.631000Z,74.99659,23.349685,,
India_260054,India,2bf2ff04f32f8e34e84b,0,ok,2bf2ff04f32f8e34e84b.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43REN_20221208T054220_L2A,2022-12-08T05:50:47.292000Z,75.3567,29.5115,,
India_284741,India,1f05ab648f69dedd7034,0,ok,1f05ab648f69dedd7034.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44RPQ_20240202T052012_L2A,2024-02-02T05:21:20.682000Z,82.94212333333333,26.591218333333334,,
India_340425,India,dae972b1b5161eeb1d91,0,ok,dae972b1b5161eeb1d91.npz,EPSG:32646,0.995,1.0,1.0,S2A_T46QDM_20240303T042950_L2A,2024-03-03T04:31:55.532000Z,92.426555,23.831229999999998,,
India_623527,India,ed4c3bef0b56b02d8bf0,0,failed,ed4c3bef0b56b02d8bf0.npz,,,,,,,82.96212333333334,23.577776666666665,,"RuntimeError: No acceptable scene: [{""item"": ""S2B_T44QQM_20230306T050332_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2A_T44QQM_20221231T050215_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2A_T44QQM_20230110T050156_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2A_T44QQM_20230209T050547_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2B_T44QQM_20240310T050448_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2A_T44QQM_20240204T050011_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2B_T44QQM_20240229T051052_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}, {""item"": ""S2A_T44QQM_20231106T050003_L2A"", ""reason"": ""cloud/coverage"", ""clear_fraction"": 0.64}]"
India_274324,India,763ce973f57399f04833,0,ok,763ce973f57399f04833.npz,EPSG:32644,0.95875,1.0,1.0,S2A_T44PLV_20240308T052226_L2A,2024-03-08T05:25:11.843000Z,79.3116,13.0581,,
India_783584,India,e1f53493f426753af7d1,0,ok,e1f53493f426753af7d1.npz,EPSG:32644,0.973,0.9984,1.0,S2B_T44QLH_20240323T051727_L2A,2024-03-23T05:23:16.144000Z,79.323805,20.024045,,
India_356965,India,223bb9e9a155d2b4965c,0,ok,223bb9e9a155d2b4965c.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44QMH_20230113T052231_L2A,2023-01-13T05:23:09.747000Z,80.274815,20.205945,,
India_28160,India,0c2b88b049479cb9e5b8,0,ok,0c2b88b049479cb9e5b8.npz,EPSG:32645,0.9998,1.0,1.0,S2B_T45QTD_20230211T050134_L2A,2023-02-11T05:02:51.471000Z,84.55169,21.03175,,
India_528475,India,324c257ba43db520c945,0,ok,324c257ba43db520c945.npz,EPSG:32643,0.9998,1.0,1.0,S2B_T43QGG_20230312T052443_L2A,2023-03-12T05:32:24.813000Z,77.72099,23.463485,,
India_109910,India,5a824154fd41eaa1ef13,0,ok,5a824154fd41eaa1ef13.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QDV_20231230T053232_L2A,2023-12-30T05:44:08.691000Z,75.01698,17.93807,,
India_13592,India,d56d94ac17f25c13155a,0,ok,d56d94ac17f25c13155a.npz,EPSG:32646,0.9925,0.988,1.0,S2B_T46QDK_20220319T042930_L2A,2022-03-19T04:32:22.408000Z,92.764696,22.50319,,
India_367363,India,5679a508454ed3d5a0ef,0,ok,5679a508454ed3d5a0ef.npz,EPSG:32644,0.9854,1.0,1.0,S2B_T44QKL_20240205T053130_L2A,2024-02-05T05:32:29.875000Z,79.030505,23.197895000000003,,
India_91570,India,94ac37a1b8f6cc8560a7,0,ok,94ac37a1b8f6cc8560a7.npz,EPSG:32644,0.98785,0.9936,1.0,S2A_T44QMK_20230212T051514_L2A,2023-02-12T05:22:41.504000Z,80.12464750000001,22.4214225,,
India_761295,India,6d96532fc72b13d422d2,0,ok,6d96532fc72b13d422d2.npz,EPSG:32646,1.0,1.0,1.0,S2B_T46RCP_20240210T043557_L2A,2024-02-10T04:41:25.819000Z,91.62024,25.703325,,
India_892227,India,9ed829834d96c4ed6099,0,ok,9ed829834d96c4ed6099.npz,EPSG:32644,0.9941,1.0,1.0,S2B_T43QHB_20230309T052025_L2A,2023-03-09T05:23:38.572000Z,78.39931,19.05894,,
India_986246,India,6e9cfca2cf45326d7366,0,ok,6e9cfca2cf45326d7366.npz,EPSG:32644,1.0,1.0,1.0,S2A_T44RLS_20231112T052318_L2A,2023-11-12T05:31:00.568000Z,79.58829,28.77476,,
India_111624,India,e86df84ee010cacfd7f4,0,ok,e86df84ee010cacfd7f4.npz,EPSG:32645,0.9999,0.9984,1.0,S2B_T45RTH_20230306T050332_L2A,2023-03-06T05:11:53.196000Z,84.048224,25.135596,,
India_605144,India,de2a19d33e7fd23f7505,0,ok,de2a19d33e7fd23f7505.npz,EPSG:32645,0.9913,0.9984,1.0,S2B_T45QUG_20230313T045258_L2A,2023-03-13T05:02:10.339000Z,85.27549,23.882689999999997,,
India_96658,India,d6e5324f0a3cb3115f53,0,ok,d6e5324f0a3cb3115f53.npz,EPSG:32642,1.0,1.0,1.0,S2A_T42RXR_20230405T060034_L2A,2023-04-05T06:01:32.566000Z,70.8374,27.4082,,
India_758241,India,84aca3750e9375bc6bb7,0,ok,84aca3750e9375bc6bb7.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43QBC_20241217T054942_L2A,2024-12-17T05:53:27.334000Z,72.819905,20.080325000000002,,
India_559833,India,8e1687415766609b25e0,0,ok,8e1687415766609b25e0.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44QNK_20221229T051316_L2A,2022-12-29T05:22:38.635000Z,81.44225499999999,21.70616,,
India_668942,India,ca6780dd3db7efe3dda2,0,ok,ca6780dd3db7efe3dda2.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44QMM_20240323T051727_L2A,2024-03-23T05:22:14.691000Z,80.54529500000001,23.650565,,
India_69197,India,a2e32aebd784b0b19cab,0,ok,a2e32aebd784b0b19cab.npz,EPSG:32645,0.872625,0.9136,1.0,S2B_T45RTK_20240229T051052_L2A,2024-02-29T05:11:20.051000Z,84.46581,26.58828,,
India_205212,India,ee5d66e04b200838da2d,0,ok,ee5d66e04b200838da2d.npz,EPSG:32643,0.99635,1.0,1.0,S2B_T43QGE_20241101T052722_L2A,2024-11-01T05:32:49.092000Z,77.510615,22.438135,,
India_787995,India,59a02132e1e31aac5267,0,ok,59a02132e1e31aac5267.npz,EPSG:32644,0.992675,1.0,1.0,S2B_T44RLU_20221212T052632_L2A,2022-12-12T05:30:29.542000Z,79.31862,29.95874,,
India_261664,India,8c31673ee8a4624fe303,0,ok,8c31673ee8a4624fe303.npz,EPSG:32643,0.9901,0.9728,1.0,S2A_T43REP_20241013T054552_L2A,2024-10-13T05:50:35.409000Z,75.88874666666668,30.557873333333333,,
India_523638,India,d731e23d9a3566608b7e,0,ok,d731e23d9a3566608b7e.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43QEF_20240203T053030_L2A,2024-02-03T05:42:33.026000Z,75.8392,23.23015,,
India_285846,India,fe7b1b48df8fd57899cf,0,ok,fe7b1b48df8fd57899cf.npz,EPSG:32644,0.97665,0.9392,1.0,S2A_T44RNS_20240308T051202_L2A,2024-03-08T05:20:59.003000Z,81.231875,28.192705,,
India_486022,India,083aeabd3317774767d0,0,ok,083aeabd3317774767d0.npz,EPSG:32644,0.992675,0.9852,1.0,S2B_T43PHR_20230128T052242_L2A,2023-01-28T05:24:59.906000Z,78.1656,14.29263,,
India_740064,India,ae1aca433a630eaae072,0,ok,ae1aca433a630eaae072.npz,EPSG:32644,0.95285,0.8224,1.0,S2A_T44PKU_20230314T051815_L2A,2023-03-14T05:25:26.011000Z,78.60984,12.48692,,
India_270158,India,58033e9e3cf77f6e573c,0,ok,58033e9e3cf77f6e573c.npz,EPSG:32645,0.99215,0.9984,1.0,S2A_T45QVD_20240309T044711_L2A,2024-03-09T04:52:50.918000Z,86.9279,20.8108,,
India_534072,India,cec2c152acbd4b0e2d6d,0,ok,cec2c152acbd4b0e2d6d.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43RFP_20231115T053059_L2A,2023-11-15T05:40:36.150000Z,76.57290333333333,29.75749,,
India_27554,India,e4c5034eae7fc016f78b,0,ok,e4c5034eae7fc016f78b.npz,EPSG:32644,1.0,1.0,1.0,S2B_T43QHF_20221222T052753_L2A,2022-12-22T05:32:31.298000Z,78.25537333333334,23.301190000000002,,
India_784803,India,0aa253b6821daba7a004,0,ok,0aa253b6821daba7a004.npz,EPSG:32644,0.9993,1.0,1.0,S2B_T44QML_20240323T051727_L2A,2024-03-23T05:22:29.251000Z,80.16634,23.02491,,
India_81539,India,9b49030bd76a46e9f882,0,ok,9b49030bd76a46e9f882.npz,EPSG:32646,0.9998,1.0,1.0,S2B_T46REN_20240308T042959_L2A,2024-03-08T04:31:31.806000Z,93.56814750000001,24.87524875,,
India_342906,India,cb8e09e99960d30e0abc,0,ok,cb8e09e99960d30e0abc.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44QPH_20230115T051210_L2A,2023-01-15T05:13:06.644000Z,82.33932,20.11184,,
India_345393,India,9fd6c26eaf411835376a,0,ok,9fd6c26eaf411835376a.npz,EPSG:32644,0.9999,1.0,1.0,S2B_T44QQF_20231111T050809_L2A,2023-11-11T05:13:37.366000Z,83.08916,18.67609,,
India_93503,India,4e2d7159019b53d792c4,0,ok,4e2d7159019b53d792c4.npz,EPSG:32643,0.9714,0.9704,1.0,S2B_T43SDR_20231004T054609_L2A,2023-10-04T05:50:11.625000Z,74.97954,31.73018,,
India_347353,India,83584b48e71c704b1bac,0,ok,83584b48e71c704b1bac.npz,EPSG:32643,0.99925,1.0,1.0,S2B_T43QFE_20231011T053320_L2A,2023-10-11T05:42:49.754000Z,76.10708,22.33811,,
India_744744,India,52332827502641625d4b,0,ok,52332827502641625d4b.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43PCT_20230305T053523_L2A,2023-03-05T05:44:41.820000Z,73.62581,15.9803,,
India_541223,India,88aa5279f00ba1d1f03b,0,ok,88aa5279f00ba1d1f03b.npz,EPSG:32644,0.9997,0.9984,1.0,S2A_T44QME_20240227T052054_L2A,2024-02-27T05:23:54.823000Z,80.4393025,17.240202500000002,,
India_973848,India,76d984d7c820c44a8010,0,ok,76d984d7c820c44a8010.npz,EPSG:32643,0.99905,1.0,1.0,S2B_T43RFQ_20231004T054609_L2A,2023-10-04T05:50:19.156000Z,76.08246,31.503045,,
